,crs,lat,lon,name,tiploc,toc
1858,AXP,55.863169730724046,-4.210647955711269,Alexandra Parade,ALXPD,SR
1859,FXN,52.11921173125472,0.056308097565726994,Foxton,FOXTON,GN
1860,MTS,56.712797672611394,-2.4720741654650396,Montrose,MONTRSE,SR
1861,BTN,50.82900288362236,-0.141280356200382,Brighton,BRGHTN,SN
1862,RDG,51.45878439187583,-0.9718632259471497,Reading,RDNG4AB,RT
1863,CIR,51.54303893367126,-0.11672924377856939,Caledonian Rd & Barnsbury,CLDNNRB,LO
1864,TAL,52.90430627328845,-4.068154571984958,Talsarnau,TLSRNAU,AW
1865,CCB,0.0,0.0,Cardiff Central Bus Stn,CRDFBUS,ZB
1866,CWN,51.15563532018468,0.11003272944845444,Cowden,COWDEN,SN
1867,NLS,51.41940647453188,-2.7506338177951224,Nailsea & Backwell,NAILSEA,GW
1868,XET,0.0,0.0,Nutfield Memorial Hall (Bus),NUTFBUS,ZB
1869,WNH,51.092900246917985,-0.32946416074255075,Warnham,WARNHAM,SN
1870,HWB,53.218072309347114,-3.0327174098002017,Hawarden Bridge,HAWDNBG,AW
1871,LLN,51.50843670362875,-3.228612258337764,Llandaf,LLANDAF,AW
1872,NRB,51.41144393097285,-0.12192611784748165,Norbury,NORBURY,SN
1873,CSY,52.545080839219054,-2.0857774857054556,Coseley,COSELEY,LM
1874,LLL,51.885342472636374,-3.986889733847265,Llandeilo,LLDEILO,AW
1875,RIC,51.64024497323662,-0.4732825086739239,Rickmansworth,RCKMNSW,LT
1876,WMB,51.55232335996688,-0.2964328588567176,Wembley Central,WMBYDC,LT
1877,ADV,51.21154515562209,-1.4922329378035202,Andover,ANDOVER,SW
1878,PFL,51.48101144482848,0.23676693087116327,Purfleet,PURFLET,CC
1879,SWE,52.96980182498278,-0.18716743119072277,Swineshead,SWSHEAD,EM
1880,SHB,53.20424109292062,-1.202440565432625,Shirebrook,SHRBROK,EM
1881,DFD,51.447368746153835,0.2192478038681272,Dartford,DARTFD,SE
1882,HAN,51.51183311984752,-0.3385834931562813,Hanwell,HANWELL,GW
1883,NUT,50.84606775891297,-0.8829455368610173,Nutbourne,NUTBBUS,SN
1884,MLW,51.57099165243804,-0.7664307508031057,Marlow,MARLOW,GW
1885,WBL,50.85344399038104,-0.9671563878613345,Warblington,WRBLNGT,SN
1886,RHI,51.52117790399521,-3.2139650800245643,Rhiwbina,RHIWBNA,AW
1887,DEP,51.478846145810465,-0.02627020864664817,Deptford,DEPTFD,SE
1888,XBH,0.0,0.0,Marlborough (Bus),MRLBHST,ZB
1889,CUB,55.942024732324626,-3.980334288052051,Cumbernauld,CMBRNLD,SR
1890,HCN,51.165712206059304,0.6274817431382238,Headcorn,HEADCRN,SE
1891,LAW,52.656538484088884,-2.0207276893451533,Landywood,LNDYW,LM
1892,THC,53.54504070458675,-1.308783654047214,Thurnscoe,TRNO,NT
1893,CNO,50.86636128966634,-2.5729255610258117,Chetnole,CHETNOL,GW
1894,COI,55.833283948764056,-4.256811226797742,Crosshill,CROSSHL,SR
1895,SHW,51.022123245833356,-1.3277738023764432,Shawford,SHAWFD,SW
1896,BAJ,51.615538905412606,-3.8111356916145334,Baglan,BGLAN,AW
1897,SUR,51.39245785234889,-0.3039585518620104,Surbiton,SURBITN,SW
1898,AUK,55.47027187053148,-4.2953491225918,Auchinleck,ACHILCK,SR
1899,KTL,53.48483823515415,-0.5939134147243593,Kirton Lindsey,KRTNLND,NT
1900,LID,52.041534691308726,-0.558928378154838,Lidlington,LDLNGTN,LM
1901,CDR,55.96037742056812,-4.653073140664795,Cardross,CDRS,SR
1902,SYL,51.481783140993294,-0.32484190470212915,Syon Lane,SYONLA,SW
1903,HYT,53.46479800310708,-2.085456838239302,Hyde North,HYDEN,NT
1904,LAI,51.56752161439187,0.4242889247821993,Laindon,LAINDON,CC
1905,SAO,0.0,0.0,St Andrews (Bus),SANWBUS,SR
1906,HOX,51.53150979933159,-0.07568157055471507,Hoxton,HOXTON,LO
1907,LEW,51.465689856742266,-0.01402441814284706,Lewisham,LEWISHM,SE
1908,BSK,51.26835516454522,-1.0872637584233416,Basingstoke,BSNGSEB,SW
1909,CRW,51.112211934491015,-0.1866729282450407,Crawley,CRAWLEY,SN
1910,GBS,50.817719380969976,-0.4330831000472915,Goring-by-Sea,GORNGBS,SN
1911,WHS,51.30338496679747,-0.0769177272479134,Whyteleafe South,WHYTLFS,SN
1912,MHR,52.47972007923267,-0.9093322199287176,Market Harborough,MRKTHRB,EM
1913,ERD,52.52828250226662,-1.8395088884828819,Erdington,ERDNGTN,LM
1914,GST,53.55940088717334,-2.694393169739969,Gathurst,GATHRST,NT
1915,XCG,0.0,0.0,Okehampton (Bus),OKHMGOP,ZB
1916,LGG,52.49386957472026,-2.004964047756738,Langley Green,LGRN,LM
1917,OVR,51.25429201062932,-1.2592676033460328,Overton,OVTNVPO,SW
1918,NEH,51.43805772545971,0.07053317160080035,New Eltham,NWELTHM,SE
1919,SDN,50.922187692919124,-1.3877591603101767,St Denys,STDENYS,SW
1920,MTG,51.44021628879491,0.05005395079142224,Mottingham,MOTNGHM,SE
1921,WTR,51.24973311931952,0.422466498221319,Wateringbury,WTRNGBY,SE
1922,CDB,51.467106795236575,-3.1664028552755012,Cardiff Bay,CARDFBR,AW
1923,FNT,50.78667510169609,-3.2854176613293653,Feniton,FENITON,SW
1924,BLP,53.02375674464935,-1.4825103672764781,Belper,BELPER,EM
1925,HSG,53.325771497030644,-1.6517186245381683,Hathersage,HATHRSG,NT
1926,HVH,51.978056,4.128333,Hoek Van Holland,HOEKVHL,ZF
1927,XAZ,0.0,0.0,Launceston (Bus),LAUNWST,ZB
1928,DVN,53.39089878046411,-2.152957753419366,Davenport,DAVNPRT,NT
1929,LWH,51.458009548522874,-2.564429678549995,Lawrence Hill,LAWRNCH,GW
1930,WCK,58.441568074555946,-3.096858696365006,Wick,WICK,SR
1931,BMB,53.72686489390784,-2.6607749586701237,Bamber Bridge,BMBRBDG,NT
1932,DRI,54.376957768533515,-3.4434129256189836,Drigg,DRIGG,NT
1933,TWN,53.54280538461706,-2.9044865534346473,Town Green,TOWNGRN,ME
1934,CHE,51.355477066080425,-0.21416751546037838,Cheam,CHEAM,SN
1935,SAX,52.21489325279996,1.4901648923647661,Saxmundham,SXMNDHM,LE
1936,MAG,53.5064683639546,-2.9308528915691827,Maghull,MAGHULL,ME
1937,SBE,53.99899732123943,-1.5011296550037452,Starbeck,STARBCK,NT
1938,MCN,52.59513484784047,-3.8545273842146517,Machynlleth,MCHYNLT,AW
1939,CBC,55.862504351284386,-4.031896720454755,Coatbridge Central,COATBDC,SR
1940,BYL,56.493148143985124,-2.7454417165261353,Barry Links,BRRYLNK,SR
1941,BEM,54.12765763574252,-0.180456836720207,Bempton,BEMPTON,NT
1942,SFR,51.21432116679862,-0.5668037592993374,Shalford,SHALFD,GW
1943,BIC,51.62888169105425,0.41862962710619933,Billericay,BILERCY,LE
1944,BTR,51.87538969144335,0.5566870077648775,Braintree,BRAINTR,LE
1945,ISL,51.47476099269291,-0.33690679277695906,Isleworth,ISLEWTH,SW
1946,HLN,51.96206027284562,-0.4956899234318452,Harlington,HRLG,TL
1947,SSM,53.59408553234575,-1.7232478640409987,Stocksmoor,STKSMR,NT
1948,GMN,51.70351676497267,-0.7091410624697992,Great Missenden,GTMSNDN,CH
1949,KNE,52.27726227886467,0.4904644240943126,Kennett,KENNETT,LE
1950,POO,50.71942631137599,-1.9833175090030806,Poole,POOLE,SW
1951,RNR,52.91801755668724,1.299794088509385,Roughton Road,RGHTNRD,LE
1952,ILK,53.924762718863256,-1.82202750252926,Ilkley,ILKLEY,NT
1953,PMH,50.79696059300257,-1.1078402176271482,Portsmouth Harbour,PHBR,SW
1954,RDA,51.46838451455308,-2.5991234065466124,Redland,REDLAND,GW
1955,FRS,58.356898851675936,-3.896880248955856,Forsinard,FORSNRD,SR
1956,HRN,51.58645908865896,-0.11197505929068735,Hornsey,HRNSY,GN
1957,SLY,52.44198025355933,-1.9358142227237407,Selly Oak,SELYOAK,LM
1958,OXT,51.25790633727494,-0.004833575342926261,Oxted,OXTED,SN
1959,CBS,55.8668327241547,-4.02828705312099,Coatbridge Sunnyside,COATBDS,SR
1960,WMD,52.56541012370724,1.118025400991784,Wymondham,WYMNDHM,LE
1961,TEY,51.33339043178732,0.8074255287095726,Teynham,TEYNDVC,SE
1962,BAV,53.69741920793611,-0.3929552256248345,Barrow Haven,BARWHVN,NT
1963,BYE,51.67202980533984,-4.098880660327368,Bynea,BYNEA,AW
1964,WKB,55.69615369248066,-4.851745475421279,West Kilbride,WKILBRD,SR
1965,BCU,50.81683921637205,-1.5735310242111957,Brockenhurst,BKNHRST,SW
1966,AMT,51.401959959119075,-1.1374238473102631,Aldermaston,ALDMSTN,GW
1967,LGB,55.924518292611715,-4.585274457988717,Langbank,LGBK,SR
1968,MRF,53.40856051293236,-2.9891877509386093,Moorfields,MORFNL,ME
1969,PMH,50.79696059300257,-1.1078402176271482,Portsmouth Harbour,POMOHSP,SW
1970,ROO,54.11516337082187,-3.194568648548293,Roose,ROOSE,NT
1971,KIL,58.17080903824734,-3.8691060743999692,Kildonan,KILDONN,SR
1972,BHC,56.002932479098575,-4.583485347263787,Balloch,BALLOCH,SR
1973,WIV,51.85652843881759,0.9561376277050972,Wivenhoe,WIVENHO,LE
1974,BTT,54.45767840073483,-1.092971789087036,Battersby,BTRSBY,NT
1975,CCT,55.81766712500752,-4.260536014752955,Cathcart,CCRT,SR
1976,HRL,52.861326737316254,-4.109190404610749,Harlech,HRLC,AW
1977,XDS,0.0,0.0,Westbury (Bus),WSTBSTA,ZB
1978,RGW,53.77977438707303,-2.478135231534168,Ramsgreave & Wilpshire,RMSWILP,NT
1979,WVF,50.964294827135,-0.12079001253663456,Wivelsfield,WVLSFLD,SN
1980,SAJ,51.46938893808623,-0.022718822929253615,St Johns,STJOHNS,SE
1981,WDH,53.363742039561004,-1.3575534534212303,Woodhouse,WDHOUSE,NT
1982,CBZ,0.0,0.0,Corby George Street (Bus),PBROCOR,ZB
1983,FOG,51.54943005360448,0.02435282274912169,Forest Gate,FRSTGT,XR
1984,HTF,53.24175661750373,-2.5536294064202605,Hartford,HARTFD,LM
1985,WNW,51.43174575044785,-0.1038299897800983,West Norwood,WNORWOD,SN
1986,CSG,53.35874733451682,-2.912002836320792,Cressington,CRSNGTN,ME
1987,SHU,51.7458859587636,-2.2794985053444314,Stonehouse,STNHPO,GW
1988,WDN,53.69625823784833,-2.10446403358227,Walsden,WDEN,NT
1989,XDY,0.0,0.0,Dunster (Bus),DNSRSTP,ZB
1990,SAC,51.75047133880028,-0.32753829456350386,St Albans,STALBCY,TL
1991,WFF,55.85369045498843,-4.018655095177306,Whifflet,WHIFLET,SR
1992,HOW,53.76470958063962,-0.8604630517806611,Howden,HOWDEN,NT
1993,MLY,53.7499219548284,-1.5909767328348539,Morley,MRLY,NT
1994,ASG,53.09300170113358,-2.299057527860423,Alsager,ALSAGER,EM
1995,LOB,52.39641653044746,-1.9812915374608553,Longbridge,LONB,LM
1996,WOM,53.51734405928839,-1.4161625113462808,Wombwell,WOMBWEL,NT
1997,HUS,0.0,0.0,Hunstanton (Bus),HNSTNTN,ZB
1998,MSH,53.37903598027012,-2.91544299343646,Mossley Hill,MSLH,NT
1999,ECP,51.5832110905272,-3.2287954521508535,Energlyn & Churchill Park,ERGNCHP,AW
2000,EPH,51.49402690998356,-0.09872557058357602,Elephant & Castle,ELPHNAC,TL
2001,RDW,51.45549922739157,-0.9901293231371543,Reading West,REDGWST,GW
2002,EKB,55.881801388043755,-3.083072991413753,Eskbank,ESKBANK,SR
2003,BRU,51.11163719933177,-2.447073460295349,Bruton,BRUTON,GW
2004,CME,51.83259174099203,-1.394073218318579,Combe,COMBE,GW
2005,MIH,53.55130856740928,-2.171512768432471,Mills Hill,MLSHILL,NT
2006,PPD,51.59936839353285,-3.341374665062448,Pontypridd,PTYPRID,AW
2007,SAD,52.508657523064976,-2.0115959553372256,Sandwell & Dudley,SNDWDUD,LM
2008,CRU,0.0,0.0,"Craignure, Mull (Bus)",CRGURE,ZB
2009,KGT,51.73210441331106,-4.7151556055344,Kilgetty,KILGETY,AW
2010,BRI,51.449142181782044,-2.5813152338125662,Bristol Temple Meads,BRSTLTM,RT
2011,HOC,51.603554192579594,0.6590010947587442,Hockley,HOCKLEY,LE
2012,LBR,52.820849105851316,-4.110197336573351,Llanbedr,LBDR,AW
2013,NSG,51.614111707848735,-0.1430379053816086,New Southgate,NEWSGAT,GN
2014,DGC,51.580595869624034,-0.5177866621504909,Denham Golf Club,DENHMGC,CH
2015,PNM,50.15032869245624,-5.083192487572821,Penmere,PENMERE,GW
2016,MHS,53.417464598872435,-1.4128514966433925,Meadowhall,MEADWHL,NT
2017,PSL,53.349249539786015,-2.998029096713107,Port Sunlight,PSLT,ME
2018,DWW,50.59870875719702,-3.4435614341009244,Dawlish Warren,DAWLSHW,GW
2019,RTN,55.97042996896657,-4.5861256483864095,Renton,RENTON,SR
2020,BUJ,52.98344016412939,-1.040877548270448,Burton Joyce,BRTJYC,EM
2021,HUR,51.24442878028358,0.00393932966230098,Hurst Green,HRSTGRN,SN
2022,BDK,51.99286938028391,-0.18756374634001644,Baldock,BALDOCK,GN
2023,LNY,51.50806049702241,-0.5417561473932335,Langley,LANGTCR,GW
2024,BSH,51.64557976173152,-0.384749143235515,Bushey,BUSHYDC,LO
2025,DOW,52.60410693456725,0.36568107160787816,Downham Market,DOWNHAM,GN
2026,KIN,57.07778105889898,-4.052192174710323,Kingussie,KGUSSIE,SR
2027,BLO,54.96578706526013,-1.7125807130572366,Blaydon,BLAYDON,NT
2028,DVY,52.564357024833626,-3.9239020699414056,Dovey Junction,DOVYJN,AW
2029,BWS,52.74933397083148,-1.1448429781761056,Barrow Upon Soar,BAROWOS,EM
2030,SGL,55.93635249675491,-3.299476129158007,South Gyle,STHGYLE,SR
2031,WHT,51.52074872161017,-3.223250329369723,Whitchurch (Glamorgan),WHCH,AW
2032,XCV,0.0,0.0,Tavistock (Bus),TVSTBUS,ZB
2033,ACB,53.26650555722681,-2.6031265072669565,Acton Bridge,ACBG,LM
2034,ZHA,51.4935053,-0.2248937,Hammersmith Underground,HAMDLUL,LT
2035,WRB,51.939507321913176,1.171497992952505,Wrabness,WRABNES,LE
2036,NQU,56.01249964283203,-3.3945845568474677,North Queensferry,NQNSFRY,SR
2037,TYC,53.222555635945916,-4.474732672019603,Ty Croes,TYCROES,AW
2038,ANC,52.9876856271343,-0.5356237126810014,Ancaster,ANCASTR,EM
2039,OTL,0.0,0.0,Otley Bus Station,MENSTOB,ZB
2040,NBN,53.43739897520659,-3.0479646423889917,New Brighton,NBTN,ME
2041,CLO,0.0,0.0,Coll (Bus),COLL,ZB
2042,HEC,52.97731595531982,-0.2939444265595075,Heckington,HCKNGTN,EM
2043,QUI,50.404052550936896,-5.028491230701886,Quintrell Downs,QNTRLDW,GW
2044,WCX,51.55441377021311,-0.28560829697046425,Wembley Stadium,WEMBLSM,CH
2045,LWT,52.474435411197284,1.749707879976239,Lowestoft,LOWSTFT,LE
2046,RAN,56.68604495710254,-4.576869570309894,Rannoch,RANNOCH,SR
2047,THU,53.02894145945124,-0.9622569826389294,Thurgarton,THRGRTN,EM
2048,CSK,50.497795218786415,-4.2089874599166714,Calstock,CALSTCK,GW
2049,MER,51.74461993264113,-3.377250348479283,Merthyr Tydfil,MERTHYR,AW
2050,NEI,55.78303644495591,-4.426952193024858,Neilston,NEILSTN,SR
2051,CBD,57.56175084526406,-4.44040529467032,Conon Bridge,CONONBR,SR
2052,DNO,57.98553306787981,-3.948920846999143,Dunrobin Castle,DNROBIN,SR
2053,HUD,53.648500697334256,-1.7846902087574927,Huddersfield,HDRSFLD,TP
2054,SKW,51.56523090628251,-0.07288742776240566,Stoke Newington,STKNWNG,LO
2055,ARG,56.91254514206759,-5.8390775911400645,Arisaig,ARISAIG,SR
2056,CNW,53.28009994316907,-3.830524137960213,Conwy,CONWY,AW
2057,MNN,53.89233727826788,-1.7355100580289875,Menston,MENSTON,NT
2058,PLE,55.84106585779766,-4.268602782364022,Pollokshields East,PLKLHDE,SR
2059,BDC,0.0,0.0,Brodick (Bus),BDICK,ZB
2060,LLO,52.24235790914998,-3.3791379017153305,Llandrindod,LLDODW,AW
2061,WMP,0.0,0.0,Witney Market Place (Bus),WITYNE,ZB
2062,LAU,56.836346270675264,-2.4659255626159795,Laurencekirk,LRNCKRK,SR
2063,MSL,53.51497691776964,-2.041281914726495,Mossley,MOSSLEY,NT
2064,SIE,53.79715048419647,-1.2326844251738298,Sherburn-in-Elmet,SHBN,NT
2065,CBH,51.53197083162409,-0.05727906104402057,Cambridge Heath,CAMHTH,LO
2066,KBN,51.53727562089934,-0.1922374917313329,Kilburn High Road,KLBRNHR,LO
2067,SID,51.43386823736487,0.103794573085056,Sidcup,SIDCUP,SE
2068,FEL,51.44789655929224,-0.40983822608523196,Feltham,FELTHAM,SW
2069,CCC,52.91840863156702,-4.237511840597323,Criccieth,CRICCTH,AW
2070,STO,51.58037038533973,-0.07210266983418818,South Tottenham,STOTNHM,LO
2071,WOO,50.68163609187993,-2.221459855593553,Wool,WOOL,SW
2072,GRK,55.962317708954394,-4.8166576176577465,Gourock,GOUROCK,SR
2073,LLI,51.82103359614473,-4.003647196834895,Llandybie,LLDYBIE,AW
2074,AXM,50.779269425678294,-3.0047230656376973,Axminster,AXMNSSA,SW
2075,WGV,51.49815740520126,-0.8765166844487325,Wargrave,WARGRAV,GW
2076,HSD,52.53106676178153,-1.9289777181858643,Hamstead,HAMSTED,LM
2077,PLW,55.837698226205625,-4.275753350169875,Pollokshields West,PLKLHDW,SR
2078,BRK,50.840376344605374,0.16601761622781203,Berwick (Sussex),BERWICK,SN
2079,CTW,53.75051894082849,-2.3912118511199556,Church & Oswaldtwistle,CHOS,NT
2080,XIB,45.6168981,6.7734105,Bourg St Maurice,BORGSTM,ES
2081,SKI,53.958685244229095,-2.0258720691237784,Skipton,SKPT,NT
2082,BDM,52.136185582923986,-0.4794423617997975,Bedford,BEDFDM,TL
2083,PLM,53.27467260724958,-2.419661725382496,Plumley,PLUMLEY,NT
2084,YVJ,50.924746625155294,-2.6124564883696113,Yeovil Junction,YOVILJN,SW
2085,DEN,51.04245920894082,-1.6348670484386258,Dean,DEAN,GW
2086,DAM,55.986317614615565,-3.3816195779071316,Dalmeny,DLMY,SR
2087,WGN,53.543659818153195,-2.633273730933068,Wigan North Western,WIGANNW,VT
2088,WRE,53.01938683541114,-2.5959463328213985,Wrenbury,WRENBRY,AW
2089,RYN,51.77548485920765,0.03625171041586327,Roydon,ROYDON,LE
2090,YVJ,50.924746625155294,-2.6124564883696113,Yeovil Junction,YOVILJS,SW
2091,ABH,52.89858117260769,-4.374175350332273,Abererch,ABRE,AW
2092,UNI,52.45124043088226,-1.9366836877020914,University,UNVRSYB,LM
2093,AMY,50.89667819978829,-0.5419923859179901,Amberley,AMLY,SN
2094,TEE,0.0,0.0,Tiree (Bus),TIREE,ZB
2095,CSB,51.35740909584514,-0.16979703783394365,Carshalton Beeches,CRSHLTB,SN
2096,EFF,51.29149351171419,-0.4199654031708064,Effingham Junction,EFNGHMJ,SW
2097,SVK,51.5640243257577,0.09710014993767166,Seven Kings,SVNKNGS,XR
2098,DEA,51.22304220934069,1.3988468759706754,Deal,DEAL,SE
2099,WNP,51.55169106697211,0.02621299375786686,Wanstead Park,WNSTDPK,LO
2100,ALK,52.95154807078071,-0.8980975705095559,Aslockton,ASLCKTN,EM
2101,ULV,54.19158278368638,-3.097915124860428,Ulverston,ULVRSTN,TP
2102,LVS,0.0,0.0,Liverpool Landing Stage,LVRPLSG,ZF
2103,LIV,53.407306596199135,-2.977725996933913,Liverpool Lime Street,LVRPLSH,RT
2104,NBS,0.0,0.0,Norton Bridge (Bus),NTNBSD,ZB
2105,ABC,58.38814787958891,-3.706280210337666,Altnabreac,ALTNBRC,SR
2106,LAP,50.857000687711086,-3.8106387600721527,Lapford,LAPFORD,GW
2107,NIT,55.811933938960436,-4.359958616761234,Nitshill,NITSH,SR
2108,RAM,51.340802202736725,1.4064670157368406,Ramsgate,RAMSGTE,SE
2109,XAF,0.0,0.0,Avebury (Bus),AVEBRED,ZB
2110,KNO,53.70653569194112,-1.2591781808044296,Knottingley,KNTNGLY,NT
2111,LIV,53.407306596199135,-2.977725996933913,Liverpool Lime Street,LVRPLSL,RT
2112,CSH,51.36845245305479,-0.16636852925437895,Carshalton,CRSHLTN,SN
2113,BFE,50.451274977911226,-4.181434153467657,Bere Ferrers,BEREFRS,GW
2114,AVY,52.54395475356752,-4.057066994733155,Aberdovey,ABDVY,AW
2115,CBK,50.75008953193563,-3.420415303661956,Cranbrook (Devon),CBRK,SW
2116,WLN,52.70130347190311,-2.5171653869463864,Wellington (Shropshire),WELNGTN,LM
2117,CGN,51.44599053310968,-3.189089791180799,Cogan,COGAN,AW
2118,ASC,51.998902358091094,-2.108759945467761,Ashchurch for Tewkesbury,ASHCHRC,GW
2119,AVF,51.339649134153966,-2.281325274061334,Avoncliff,AVNCLFF,GW
2120,CBP,51.52292867432608,-0.33154892925880985,Castle Bar Park,CBARPAR,GW
2121,GSL,50.51608020984431,-4.219405471683249,Gunnislake,GUNISLK,GW
2122,HMC,51.40255383979543,-0.3427477191778498,Hampton Court,HCRT,SW
2123,PLY,50.37782537158407,-4.143320387872722,Plymouth,PLYMTH,GW
2124,CLA,51.26400344432891,-0.502766089705852,Clandon,CLANDON,SW
2125,CNE,53.85474091075212,-2.1818590590791196,Colne,COLNE,NT
2126,NXG,51.47512659857249,-0.04041337950416533,New Cross Gate,NEWXGEL,LO
2127,CIL,51.244608897041196,0.9758956030171974,Chilham,CLMN,SE
2128,FLI,53.443806142717,-2.38424642260673,Flixton,FLIXTON,NT
2129,NWX,51.47634198254675,-0.03244096566593311,New Cross,NWCRELL,SE
2130,BMY,51.33029149574264,-1.061002714232191,Bramley (Hampshire),BMLY,GW
2131,CWS,52.51612225995739,-3.4324980992593193,Caersws,CARSWS,AW
2132,BHO,51.58660360902082,-0.04123573787396949,Blackhorse Road,BLCHSRD,LT
2133,CFT,51.45518732227689,-0.03650303997863888,Crofton Park,CFPK,SE
2134,GLS,54.43937961417476,-0.7937877923844805,Glaisdale,GLAISDL,NT
2135,WMI,51.52086899236133,-3.5796325976859467,Wildmill,WLDMILL,AW
2136,AST,52.50422899819156,-1.8719335489045066,Aston,ASTON,LM
2137,CDT,51.5847885220961,-2.760573456154642,Caldicot,CDCOT,AW
2138,ESD,51.41711570682141,0.044274064875884256,Elmstead Woods,ELMW,SE
2139,KLN,52.75392209611676,0.40344658800145455,Kings Lynn,KLYNN,GN
2140,SLQ,50.85569300087944,0.5602793767085146,St Leonards Warrior Square,STLNRWS,SE
2141,PNC,52.90288144608742,-4.338721438815964,Penychain,PENYCHN,AW
2142,BUB,53.79087649095846,-2.258085706332914,Burnley Barracks,BURNLYB,NT
2143,BNC,53.793510543278984,-2.244971015682186,Burnley Central,BURNLYC,NT
2144,AXM,50.779269425678294,-3.0047230656376973,Axminster,AXMNSTR,SW
2145,AXM,50.779269425678294,-3.0047230656376973,Axminster,AXMNSTS,SW
2146,BGS,55.93704031099448,-4.711400911511412,Bogston,BOGSTON,SR
2147,BAC,53.20878400276662,-2.8916700178689694,Bache,BACHE,ME
2148,HWW,51.717740316626305,-0.34467044164564925,How Wood,HOWWOOD,LM
2149,BNG,53.22228074714337,-4.135879855181822,Bangor (Gwynedd),BANGOR,AW
2150,BRM,52.722888730759124,-4.056595676796279,Barmouth,BRMOUTH,AW
2151,DNL,55.71187856866053,-4.532388734911166,Dunlop,DNLP,SR
2152,EML,51.28580782736943,0.4392802849689505,East Malling,EMALING,SE
2153,CMO,56.00609051290901,-3.8176051253868675,Camelon,CRMRSEJ,SR
2154,EDY,53.40930669536779,-2.2219963112186316,East Didsbury,EDIDBRY,NT
2155,SPR,55.88193592327889,-4.2305342109642075,Springburn,SPRNGBN,SR
2156,ELE,51.3984904700055,-0.0495703434911078,Elmers End,ELMERSE,SE
2157,WKI,53.37317027780064,-3.183771331297973,West Kirby,WKIRBY,ME
2158,LBZ,51.916304005103896,-0.6770073449065156,Leighton Buzzard,LTNBZRD,LM
2159,WES,55.90480588975189,-4.334879988382598,Westerton,WESTRTN,SR
2160,LYD,51.714134100151796,-2.5308636558242568,Lydney,LYDNEY,AW
2161,PYT,53.35038251660834,-2.134410123179083,Poynton,POYNTON,NT
2162,RCC,54.616225002543715,-1.0708676034405042,Redcar Central,REDCARC,NT
2163,CWE,53.58973147233849,-0.8173586085934094,Crowle,CROWLE,NT
2164,KNA,54.00902216873605,-1.470416184839105,Knaresborough,KNRSBGH,NT
2165,DOZ,0.0,0.0,Doncaster North Bus Stn,DONCNBS,ZB
2166,GRO,0.0,0.0,Groombridge (Bus),GROMBDG,ZB
2167,RCE,54.609250852276716,-1.0522922153562535,Redcar East,REDCARE,NT
2168,KWK,0.0,0.0,Keswick Bus Station,KESWICK,ZB
2169,BUH,53.72695872476356,-0.5787242126661646,Brough,BROUGH,TP
2170,DAN,53.38458256822084,-1.4125670961158743,Darnall,DARNALL,NT
2171,WNF,51.284948325317735,-0.9069773709501088,Winchfield,WNCFILD,SW
2172,LZZ,0.0,0.0,"Leeds, Whitehall (Bus)",WHRDWRD,ZB
2173,WKF,53.683072014153844,-1.5061104741237297,Wakefield Westgate,WKFLDWG,GR
2174,PWY,51.52593127021181,-2.562689273439019,Patchway,PATCHWY,GW
2175,DZY,52.32481096525155,-1.8208771632152112,Danzey,DANZEY,LM
2176,ARA,0.0,0.0,Armadale (Bus),ARMADLE,ZB
2177,FLD,55.82247229272474,-3.719318572766661,Fauldhouse,FAULDHS,SR
2178,WPL,51.289015650987544,-0.582578189956747,Worplesdon,WRPLSDN,SW
2179,BSL,56.899552596028194,-5.763801391499565,Beasdale,BEASDAL,SR
2180,KKD,53.44089726897517,-2.981116781568543,Kirkdale,KRKDALE,ME
2181,EAG,54.52942993516549,-1.349437044008852,Eaglescliffe,EGLSCLF,NT
2182,CRM,55.08776661997003,-1.5985949653991762,Cramlington,CRMLNGT,NT
2183,SIH,51.389898950482056,-0.19877074179176502,St Helier,SHLIER,TL
2184,HBY,52.33449330616789,-2.221118900383806,Hartlebury,HBRY,LM
2185,COA,55.86433887075568,-4.004984335189533,Coatdyke,COATDYK,SR
2186,CHW,51.538717084132784,0.6705925902664569,Chalkwell,CHLKWEL,CC
